SYS,SID,RAW.SCR,Z.SCR,N,HIT,RAW.Z.SCR
EURECOM_MeMAD,144,14.6666666666667,0.177340048803099,42,3,-0.763528511740378
EURECOM_MeMAD,691,7.42857142857143,0.117808479234133,21,3,-0.925996259213313
EURECOM_MeMAD,1289,29,0.334129491027033,21,3,-0.335634073711994
EURECOM_MeMAD,913,5.71428571428571,0.097023755815531,21,3,-0.982719897110282
EURECOM_MeMAD,1887,88.0952380952381,0.886796212260812,21,3,1.17264998384312
EURECOM_MeMAD,571,17.4761904761905,0.21084492976145,21,3,-0.672090261782162
EURECOM_MeMAD,773,18.1904761904762,0.231150977548414,21,3,-0.61667297868493
EURECOM_MeMAD,1334,27.2619047619048,0.273915694643525,42,5,-0.49996368799991
EURECOM_MeMAD,1106,29.0952380952381,0.314423991259784,21,5,-0.389412399786606
EURECOM_MeMAD,1891,88.4761904761905,0.846694940245058,21,5,1.06320950743083
EURECOM_MeMAD,1689,35.3809523809524,0.352373636015458,21,5,-0.285843934424547
EURECOM_MeMAD,1126,8,0.14991792309635,21,5,-0.838366299938351
EURECOM_MeMAD,554,55.2380952380952,0.548727337325389,21,5,0.250025416757956
EURECOM_MeMAD,1340,37.3809523809524,0.382399600355637,21,5,-0.203900004046563
EURECOM_MeMAD,338,18.4285714285714,0.220048702266405,21,5,-0.646972224445668
EURECOM_MeMAD,114,15.85,0.219046232591737,20,8,-0.64970806680851
EURECOM_MeMAD,801,13.05,0.194564782150483,20,8,-0.716520451176321
EURECOM_MeMAD,674,15.35,0.209176857041288,20,8,-0.676642602992513
EURECOM_MeMAD,166,71.55,0.728280554497566,20,8,0.740044526898966
EURECOM_MeMAD,884,42.65,0.471581489552427,20,8,0.039486500930399
EURECOM_MeMAD,2046,67.8,0.678355325984484,20,9,0.60379346754809
EURECOM_MeMAD,374,83.6,0.804311597199777,20,9,0.947541025568241
EURECOM_MeMAD,290,25,0.314188335897112,20,9,-0.390055527394874
EURECOM_MeMAD,215,17.1,0.218695686998828,20,9,-0.650664741616158
EURECOM_MeMAD,553,13.6,0.176852842398867,20,9,-0.764858147891804
EURECOM_MeMAD,1662,7,0.115516088276088,20,9,-0.932252428804968
EURECOM_MeMAD,995,28.85,0.325181489778762,20,9,-0.360054085106241
EURECOM_MeMAD,603,73.1875,0.741913008568675,16,11,0.777248889584137
EURECOM_MeMAD,294,15.71875,0.187328904981972,32,11,-0.73626790069043
EURECOM_MeMAD,907,94.5,0.928527466719145,16,11,1.28653884919902
EURECOM_MeMAD,86,7.375,0.08898516973779,16,11,-1.00465802140927
EURECOM_MeMAD,151,65.875,0.646975943436381,16,11,0.518155920334159
EURECOM_MeMAD,354,3.4375,0.053077613387274,16,11,-1.10265341846944
EURECOM_MeMAD,1648,13.25,0.151248471832509,16,11,-0.83473509623195
EURECOM_MeMAD,1238,54.6470588235294,0.520080454080177,17,13,0.171845139861714
EURECOM_MeMAD,1855,33.0588235294118,0.324542612369637,17,13,-0.361797646956254
EURECOM_MeMAD,110,86.8823529411765,0.825692041409812,17,13,1.00589044648769
EURECOM_MeMAD,880,20.5294117647059,0.227999779553689,17,13,-0.625272920593922
EURECOM_MeMAD,1965,9.10526315789474,0.140499096555662,19,14,-0.864071241752982
EURECOM_MeMAD,663,86.6315789473684,0.875824098531242,19,14,1.14270596228335
EURECOM_MeMAD,1824,11.7894736842105,0.169195281394565,19,14,-0.785756415760656
EURECOM_MeMAD,434,63.4736842105263,0.651383606022881,19,14,0.530184882735693
EURECOM_MeMAD,371,6.89473684210526,0.120706003586073,19,14,-0.91808861864351
EURECOM_MeMAD,2044,22.8421052631579,0.283066796972607,19,14,-0.474989392965106
EURECOM_MeMAD,433,75.5789473684211,0.770128524352122,19,14,0.854251920519062
EURECOM_MeMAD,1616,8.42105263157895,0.146777823965834,19,14,-0.846935951910749
EURECOM_MeMAD,790,24.8947368421053,0.294986019848316,19,14,-0.442460613591988
EURECOM_MeMAD,868,25.7368421052632,0.303083755523134,19,14,-0.42036106398756
EURECOM_MeMAD,403,82.5263157894737,0.840068109466112,19,14,1.04512420786062
EURECOM_MeMAD,51,13.9473684210526,0.200579540978685,19,14,-0.700105558616183
EURECOM_MeMAD,1691,15.3684210526316,0.217636935919461,19,14,-0.653554181693832
EURECOM_MeMAD,340,70.4736842105263,0.731581950176695,19,14,0.749054373664111
EURECOM_MeMAD,586,35.8421052631579,0.396512889847535,19,14,-0.165383392275966
EURECOM_MeMAD,1782,66.2352941176471,0.7039860389254,17,19,0.67374230692502
EURECOM_MeMAD,1481,5.82352941176471,0.141168390477724,17,19,-0.862244670125489
EURECOM_MeMAD,1063,4.70588235294118,0.133077245022935,17,19,-0.884326234344833
EURECOM_MeMAD,1425,7.70588235294118,0.161397787631962,17,19,-0.807036574451529
EURECOM_MeMAD,513,61.7647058823529,0.65743009923814,17,19,0.546686381686689
EURECOM_MeMAD,27,3.61111111111111,0.115758840392231,18,21,-0.931589933430002
EURECOM_MeMAD,1669,11.6111111111111,0.192325517338228,18,21,-0.722631634077704
EURECOM_MeMAD,1889,69,0.708704192513418,18,21,0.686618631053994
EURECOM_MeMAD,1672,9.11111111111111,0.172222629410573,18,21,-0.777494473121842
EURECOM_MeMAD,1795,17.2222222222222,0.241998497223621,18,21,-0.587068987053945
EURECOM_MeMAD,1957,30.9444444444444,0.364277761772222,18,21,-0.253356356634491
EURECOM_MeMAD,592,23.4444444444444,0.301987240921896,18,21,-0.423353564582188
EURECOM_MeMAD,1023,0.5,0.084098692449249,18,21,-1.01799371814791
EURECOM_MeMAD,1901,20.6111111111111,0.270245340477127,18,21,-0.509980460246303
EURECOM_MeMAD,865,74.3333333333333,0.752270249660997,18,21,0.805514860773663
EURECOM_MeMAD,315,25.9375,0.284559316224199,16,0,-0.470916155141513
EURECOM_MeMAD,706,7.125,0.106885671839478,16,0,-0.955805718737716
EURECOM_MeMAD,1282,41.375,0.426368549694049,16,0,-0.083904240294899
EURECOM_MeMAD,1497,73.9375,0.69820433604218,16,0,0.657963447896175
EURECOM_MeMAD,509,7.6875,0.120824846097333,16,0,-0.917764285264627
EURECOM_MeMAD,975,2.125,0.066213288469932,16,0,-1.06680481649795
EURECOM_MeMAD,1476,38.75,0.40335347264001,16,0,-0.146714741579498
EURECOM_MeMAD,309,32.875,0.337850895718888,16,0,-0.325477979355696
EURECOM_MeMAD,580,12.4375,0.162496371176138,16,0,-0.80403842749983
EURECOM_MeMAD,1832,68.9375,0.666168285710256,16,0,0.570533787078521
EURECOM_MeMAD,765,55.125,0.529151757680712,16,0,0.196601655997487
EURECOM_MeMAD,336,12.6842105263158,0.160090260257818,19,1,-0.810604950504346
EURECOM_MeMAD,202,19.8421052631579,0.22556435590618,19,1,-0.631919441037077
EURECOM_MeMAD,172,1.47368421052632,0.036177489126666,19,1,-1.14877558760615
EURECOM_MeMAD,1445,4.78947368421053,0.070754140113401,19,1,-1.05441236752567
EURECOM_MeMAD,176,12.1052631578947,0.161221760300107,19,1,-0.807516971059702
EURECOM_MeMAD,596,23.6842105263158,0.261880171029839,19,1,-0.532809863992426
EURECOM_MeMAD,1479,31.6842105263158,0.323949165743476,19,1,-0.363417223548908
EURECOM_MeMAD,1441,4.84210526315789,0.085232653377574,19,1,-1.01489902269336
EURECOM_MeMAD,1708,66.4736842105263,0.654312037602778,19,1,0.538176872294498
EURECOM_MeMAD,1805,17,0.209361111580786,19,1,-0.676139753492481
EURECOM_MeMAD,1078,72.45,0.684749519855416,20,2,0.62124387718179
EURECOM_MeMAD,787,2.65,0.052593732964277,20,2,-1.1039739776776
EURECOM_MeMAD,568,51.35,0.493973374083153,20,2,0.100596246023993
EURECOM_MeMAD,654,5.15,0.077852745168315,20,2,-1.03503954766182
EURECOM_MeMAD,296,84.55,0.79530297722527,20,2,0.922955579464685
EURECOM_MeMAD,1496,61.9,0.601631068345948,20,2,0.394405114354657
EURECOM_MeMAD,251,56.25,0.550061249934672,20,2,0.253665800818466
EURECOM_MeMAD,856,11.6666666666667,0.127622018078737,15,4,-0.899214107115444
EURECOM_MeMAD,1050,22.0666666666667,0.224828904578457,15,4,-0.633926562997008
EURECOM_MeMAD,795,35.0666666666667,0.354813939011781,15,4,-0.279184097738993
EURECOM_MeMAD,1415,39.8,0.388191947017749,15,4,-0.188092097055542
EURECOM_MeMAD,1500,27.6666666666667,0.266732612285746,15,4,-0.519567055071041
EURECOM_MeMAD,815,53.7333333333333,0.527319301211943,15,6,0.191600694709573
EURECOM_MeMAD,1747,10.4,0.12606272790862,15,6,-0.903469569610888
EURECOM_MeMAD,1434,69.3333333333333,0.697097984503081,15,6,0.654944101291138
EURECOM_MeMAD,119,16.4666666666667,0.163852261975537,15,6,-0.800338062708635
EURECOM_MeMAD,90,20.2666666666667,0.204389042581294,15,6,-0.689709038772145
EURECOM_MeMAD,1911,18.2666666666667,0.154508212070811,15,6,-0.825838931428999
EURECOM_MeMAD,473,11.8235294117647,0.198517788798992,34,7,-0.705732291371717
EURECOM_MeMAD,1756,11.5882352941176,0.196300947739907,17,7,-0.71178227755523
EURECOM_MeMAD,922,14.7058823529412,0.240929267476038,17,7,-0.589987024489855
EURECOM_MeMAD,770,3.58823529411765,0.119208956635952,17,7,-0.922174213019879
EURECOM_MeMAD,456,49.5294117647059,0.563856496337455,17,7,0.291314440441479
EURECOM_MeMAD,162,18.4705882352941,0.286974186650536,17,7,-0.46432572654293
EURECOM_MeMAD,743,11.8823529411765,0.214668888558947,17,7,-0.661654286773323
EURECOM_MeMAD,858,64.5294117647059,0.683887479792258,17,7,0.618891281604238
EURECOM_MeMAD,782,18.75,0.236455132622328,16,10,-0.60219739651323
EURECOM_MeMAD,180,32.5625,0.369768558064325,16,10,-0.238371411472289
EURECOM_MeMAD,1981,10.71875,0.15273110496761,32,10,-0.830688838632283
EURECOM_MeMAD,373,7,0.135076386521095,16,10,-0.878870372548522
EURECOM_MeMAD,818,36.75,0.413418360387322,16,10,-0.11924663259609
EURECOM_MeMAD,1612,16.125,0.203964288993581,16,10,-0.690868234794128
EURECOM_MeMAD,733,6.52941176470588,0.084389593912368,17,12,-1.0171998182761
EURECOM_MeMAD,1595,22.4117647058824,0.227825200390642,17,12,-0.625749365001174
EURECOM_MeMAD,1109,50.4705882352941,0.514226341925859,17,12,0.155868668519661
EURECOM_MeMAD,1365,65.2352941176471,0.64844113046441,17,12,0.522154565721705
EURECOM_MeMAD,522,23.1176470588235,0.237105579588006,17,12,-0.600422260159031
EURECOM_MeMAD,1944,11.7058823529412,0.121743079564432,17,12,-0.915258332135321
EURECOM_MeMAD,564,86.1111111111111,0.768882381428692,18,15,0.850851068916041
EURECOM_MeMAD,2002,14.6111111111111,0.170370873648094,18,15,-0.782548104157916
EURECOM_MeMAD,128,87,0.811232959309518,18,15,0.966430131290734
EURECOM_MeMAD,1988,13.3333333333333,0.14789071871923,18,15,-0.843898748204082
EURECOM_MeMAD,1521,54.2222222222222,0.51328594503099,18,15,0.153302229127149
EURECOM_MeMAD,58,68.8333333333333,0.633035102544885,18,15,0.480109938447252
EURECOM_MeMAD,316,92.3055555555556,0.859585173186586,36,15,1.09838827267379
EURECOM_MeMAD,1144,41.7222222222222,0.40211608727076,18,15,-0.150091692920671
EURECOM_MeMAD,1176,40,0.441472788281614,18,16,-0.04268322700089
EURECOM_MeMAD,1818,77,0.777407984226733,18,16,0.874118311699585
EURECOM_MeMAD,1839,17.3888888888889,0.174966484082344,18,16,-0.770006212840054
EURECOM_MeMAD,1222,18.1111111111111,0.232683342903733,18,16,-0.612490996765307
EURECOM_MeMAD,1998,25.2777777777778,0.283898572593169,36,16,-0.472719392149504
EURECOM_MeMAD,1286,26.1111111111111,0.308227917898183,18,16,-0.406322118269171
EURECOM_MeMAD,1223,80.0555555555556,0.811830015501413,18,16,0.968059558757777
EURECOM_MeMAD,136,11.5,0.149436012935286,18,16,-0.839681482100006
EURECOM_MeMAD,1645,22.0555555555556,0.242669047967182,18,16,-0.585238985431923
EURECOM_MeMAD,536,29.5,0.330541154511969,18,16,-0.345427011391922
EURECOM_MeMAD,1896,5.33333333333333,0.079088786888354,18,16,-1.03166626327689
EURECOM_MeMAD,962,24.1666666666667,0.276927012334438,18,16,-0.49174549375927
EURECOM_MeMAD,1459,22.3333333333333,0.248932735160332,18,16,-0.568144741881578
EURECOM_MeMAD,280,61.5555555555556,0.592650405016011,18,16,0.369895964795996
EURECOM_MeMAD,1498,34.3235294117647,0.381828182346611,34,17,-0.205459462288031
EURECOM_MeMAD,270,24.8823529411765,0.298132719120563,34,17,-0.433872949157163
EURECOM_MeMAD,931,94.8823529411765,0.956605950271714,17,17,1.36316790514818
EURECOM_MeMAD,1207,11.4117647058824,0.172448135102908,17,17,-0.776879045002923
EURECOM_MeMAD,1752,3.41176470588235,0.095222920435876,17,17,-0.98763456120902
EURECOM_MeMAD,1800,6.65789473684211,0.090062943503144,38,18,-1.00171666647423
EURECOM_MeMAD,1400,0.736842105263158,0.029769324295993,38,18,-1.16626412541916
EURECOM_MeMAD,1895,88.5789473684211,0.817700082628622,19,18,0.984079572854127
EURECOM_MeMAD,1753,46.6842105263158,0.443772322953566,19,18,-0.036407561482697
EURECOM_MeMAD,1012,9.31578947368421,0.10597385313644,19,18,-0.958294165319236
EURECOM_MeMAD,2040,88.7894736842105,0.826891213942042,19,18,1.00916311108487
EURECOM_MeMAD,1231,2.41666666666667,0.053936993103144,36,20,-1.10030808325197
EURECOM_MeMAD,1118,76.8888888888889,0.770471292732381,18,20,0.855187370517255
EURECOM_MeMAD,1208,7.27777777777778,0.104683248547076,36,20,-0.961816357360035
EURECOM_MeMAD,452,96.2777777777778,0.951638241713539,18,20,1.34961051995924
PicSOM_MeMAD,1614,57.0238095238095,0.586811203355724,42,3,0.353960185718511
PicSOM_MeMAD,2019,20.7619047619048,0.244141617611246,21,3,-0.581220192129473
PicSOM_MeMAD,1759,14.2380952380952,0.182602894753955,21,3,-0.749165666394229
PicSOM_MeMAD,1265,48.3333333333333,0.479494216898257,21,3,0.061081143866112
PicSOM_MeMAD,1686,33.1428571428571,0.359749341641481,21,3,-0.265714878735948
PicSOM_MeMAD,1916,37.2857142857143,0.377931045096051,21,3,-0.216095148786401
PicSOM_MeMAD,926,26.3333333333333,0.296103213280428,21,3,-0.439411678351057
PicSOM_MeMAD,1416,45.4761904761905,0.4701052612913,21,3,0.035457722887457
PicSOM_MeMAD,1337,9.42857142857143,0.12955865426221,21,3,-0.89392882872145
PicSOM_MeMAD,1829,69.3333333333333,0.666248635073398,21,5,0.570753068715727
PicSOM_MeMAD,1851,54.8571428571429,0.549387231905778,21,5,0.251826336619833
PicSOM_MeMAD,1608,52.2857142857143,0.493698994404328,21,5,0.099847435792818
PicSOM_MeMAD,1826,82,0.809929542659751,42,5,0.962872973825549
PicSOM_MeMAD,754,4.35714285714286,0.085278919867379,42,5,-1.01477275670648
PicSOM_MeMAD,586,6.33333333333333,0.117270642022102,21,5,-0.927464072022189
PicSOM_MeMAD,390,36.5714285714286,0.397332302231292,21,5,-0.163147131999203
PicSOM_MeMAD,597,9,0.135718366002993,21,5,-0.877118344824358
PicSOM_MeMAD,931,9.09523809523809,0.132609825001785,21,5,-0.885601871431339
PicSOM_MeMAD,563,48.5238095238095,0.484357800086131,21,5,0.07435436026041
PicSOM_MeMAD,1861,36.45,0.425153483128963,20,8,-0.087220281334779
PicSOM_MeMAD,748,19.95,0.25712862326983,20,8,-0.545777324235252
PicSOM_MeMAD,215,1.3,0.075043270847126,20,8,-1.04270689068421
PicSOM_MeMAD,766,14.5,0.217767295883824,20,8,-0.653198416006413
PicSOM_MeMAD,1487,40,0.408157969266487,20,9,-0.133602778459817
PicSOM_MeMAD,1486,30.175,0.343491293300772,40,9,-0.31008475695932
PicSOM_MeMAD,1391,6.5,0.106957350625729,20,9,-0.955610099992434
PicSOM_MeMAD,549,30.4375,0.337377294384646,16,11,-0.326770485878397
PicSOM_MeMAD,1056,15.9375,0.198411135869362,16,11,-0.706023358134509
PicSOM_MeMAD,1654,27.25,0.318561514433916,16,11,-0.378120675495018
PicSOM_MeMAD,397,74.5625,0.749791061683619,16,11,0.798748902994237
PicSOM_MeMAD,1044,94.5625,0.928612275959992,16,11,1.28677030229903
PicSOM_MeMAD,45,12.09375,0.15762451129437,32,11,-0.817334231839033
PicSOM_MeMAD,426,22.4117647058824,0.251805910091958,34,13,-0.56030355337241
PicSOM_MeMAD,1927,41.8823529411765,0.450369415162018,17,13,-0.018403421515635
PicSOM_MeMAD,972,57.7058823529412,0.590750579806193,17,13,0.364711147317367
PicSOM_MeMAD,598,36.1764705882353,0.381437668409437,17,13,-0.206525214798654
PicSOM_MeMAD,1349,16.7058823529412,0.17826280240165,17,13,-0.761010222709623
PicSOM_MeMAD,1352,23.3529411764706,0.256670111572271,17,13,-0.547028649594753
PicSOM_MeMAD,1758,54.7058823529412,0.545890519058159,17,13,0.24228344930768
PicSOM_MeMAD,336,28.8235294117647,0.304763115972343,17,13,-0.415777917409138
PicSOM_MeMAD,1987,23.9210526315789,0.275691312462223,38,14,-0.495117845206493
PicSOM_MeMAD,1603,20.8947368421053,0.26117771565049,19,14,-0.534726936631519
PicSOM_MeMAD,1041,23.5789473684211,0.278250980742742,19,14,-0.488132248441198
PicSOM_MeMAD,593,5.94117647058824,0.153966388807693,17,19,-0.827317622579336
PicSOM_MeMAD,167,2,0.108813138798135,17,19,-0.950545464096878
PicSOM_MeMAD,1093,5.55882352941176,0.143541813124776,34,19,-0.855767356759494
PicSOM_MeMAD,1817,22.7647058823529,0.291015093491252,17,19,-0.453297678115641
PicSOM_MeMAD,985,71.9411764705882,0.761898121412085,17,19,0.831790308366985
PicSOM_MeMAD,1897,19,0.271045393046739,17,19,-0.507797034884163
PicSOM_MeMAD,1040,28.7647058823529,0.375409413651237,17,19,-0.222976939133306
PicSOM_MeMAD,1650,15.8235294117647,0.241371369029992,17,19,-0.588780484092128
PicSOM_MeMAD,169,51.2941176470588,0.566463159112372,17,19,0.298428289992709
PicSOM_MeMAD,1239,32.5294117647059,0.39947751149054,17,19,-0.15729263633024
PicSOM_MeMAD,188,10.6666666666667,0.179399076194868,18,21,-0.757909215210018
PicSOM_MeMAD,1051,31.5,0.373324421792635,18,21,-0.228667095351581
PicSOM_MeMAD,1893,39.2777777777778,0.439111788898096,18,21,-0.049126636008959
PicSOM_MeMAD,75,5.27777777777778,0.133318062256751,18,21,-0.883669019461804
PicSOM_MeMAD,233,13.1111111111111,0.200043912575196,18,21,-0.701567343360437
PicSOM_MeMAD,266,55.375,0.539477382460228,16,0,0.224781343032873
PicSOM_MeMAD,246,7.625,0.119489053881525,16,0,-0.921409798963756
PicSOM_MeMAD,478,38.1875,0.399503881264682,16,0,-0.15722067051719
PicSOM_MeMAD,1137,76.625,0.738686332139907,16,0,0.768442959302077
PicSOM_MeMAD,1896,1.375,0.059192247151144,16,0,-1.08596595698588
PicSOM_MeMAD,1777,3,0.07369361709679,16,0,-1.04639023393004
PicSOM_MeMAD,1722,32.7368421052632,0.365808321904284,19,1,-0.249179301353932
PicSOM_MeMAD,157,28.6315789473684,0.308401134065617,19,1,-0.405849393616474
PicSOM_MeMAD,351,39.1578947368421,0.4067252572884,19,1,-0.137512796111671
PicSOM_MeMAD,427,30.2105263157895,0.302794277173092,19,1,-0.421151080038103
PicSOM_MeMAD,142,69.3157894736842,0.67315524026548,19,1,0.589601901299295
PicSOM_MeMAD,410,87.9473684210526,0.852634667858253,19,1,1.07941963212443
PicSOM_MeMAD,1308,83.3157894736842,0.814449304134718,19,1,0.975207865569034
PicSOM_MeMAD,1680,16.1052631578947,0.193039472252375,19,1,-0.720683178030962
PicSOM_MeMAD,1032,4.05263157894737,0.073478442602009,19,1,-1.04697746715325
PicSOM_MeMAD,1913,3.35,0.055102066393841,20,2,-1.0971284789756
PicSOM_MeMAD,1560,37.15,0.371373828504893,20,2,-0.233990464111883
PicSOM_MeMAD,1220,28.675,0.298062273475706,40,2,-0.434065202533348
PicSOM_MeMAD,1687,0.95,0.033412069064862,20,2,-1.15632270204494
PicSOM_MeMAD,1838,36.85,0.363936291120385,20,2,-0.254288264998972
PicSOM_MeMAD,2042,64.2,0.622050827230399,20,2,0.450132726677291
PicSOM_MeMAD,1452,88.3,0.829952060448865,20,2,1.01751647453429
PicSOM_MeMAD,1246,48.8666666666667,0.468141485450906,15,4,0.030098377591498
PicSOM_MeMAD,404,10,0.079238767240752,15,4,-1.03125695154203
PicSOM_MeMAD,1657,76.2666666666667,0.71590978737551,15,4,0.706283437053951
PicSOM_MeMAD,1248,11.2,0.125506865271299,15,4,-0.904986575650602
PicSOM_MeMAD,1967,11.2666666666667,0.129049372587323,15,4,-0.895318710546289
PicSOM_MeMAD,324,15.6,0.15129517517334,15,4,-0.834607638033902
PicSOM_MeMAD,1615,20.8666666666667,0.211354318966718,15,4,-0.670700086495904
PicSOM_MeMAD,1285,86.7333333333333,0.827395606045985,15,6,1.01053964877007
PicSOM_MeMAD,1253,17.4666666666667,0.18218482146309,30,6,-0.750306631202267
PicSOM_MeMAD,661,85.5,0.819651794816013,30,6,0.989405995206112
PicSOM_MeMAD,779,46,0.467382905057112,15,6,0.028028134042583
PicSOM_MeMAD,57,48.6,0.455235758892249,15,6,-0.005122671318655
PicSOM_MeMAD,1256,13.4666666666667,0.15397914731759,15,6,-0.827282803299765
PicSOM_MeMAD,463,11.9333333333333,0.150771797360906,15,6,-0.8360359896611
PicSOM_MeMAD,1550,11.2,0.101813772848775,15,6,-0.969647450282779
PicSOM_MeMAD,653,19.9411764705882,0.26834447607666,17,7,-0.515168113782593
PicSOM_MeMAD,846,75.2352941176471,0.813108141793552,17,7,0.971547696248077
PicSOM_MeMAD,379,10.5882352941176,0.192977275712512,17,7,-0.720852918755176
PicSOM_MeMAD,447,12.2941176470588,0.221889232128084,17,7,-0.641949230042047
PicSOM_MeMAD,519,62.4705882352941,0.675598344649398,17,7,0.596269383258369
PicSOM_MeMAD,1598,14.6470588235294,0.242078079200585,17,7,-0.586851799692173
PicSOM_MeMAD,976,16.2352941176471,0.25179553017758,17,7,-0.560331881221318
PicSOM_MeMAD,1354,70.4117647058823,0.744890936139773,17,7,0.785375958769729
PicSOM_MeMAD,1544,58.8235294117647,0.635436797892525,17,7,0.48666441090737
PicSOM_MeMAD,525,8.1875,0.15027181884313,16,10,-0.83740048221784
PicSOM_MeMAD,1466,62.125,0.652197131931518,16,10,0.532405078219267
PicSOM_MeMAD,967,26.5,0.340219500517158,16,10,-0.319013814392219
PicSOM_MeMAD,154,2.0625,0.06613099127704,16,10,-1.06702941396194
PicSOM_MeMAD,1785,19.4375,0.257091879643091,16,10,-0.54587760135399
PicSOM_MeMAD,1003,4.3125,0.105305077770181,16,10,-0.960119321754856
PicSOM_MeMAD,1103,13.6875,0.206765837294109,16,10,-0.68322252269349
PicSOM_MeMAD,1023,14.4375,0.214702061956895,16,10,-0.661563753174433
PicSOM_MeMAD,121,16.2352941176471,0.182500678649329,17,12,-0.749444624607397
PicSOM_MeMAD,1958,40.1176470588235,0.40282687850838,17,12,-0.148151870871028
PicSOM_MeMAD,1622,52.4117647058824,0.53851564094935,17,12,0.222156651998269
PicSOM_MeMAD,1547,60.0588235294118,0.588837328649291,34,12,0.35948968905476
PicSOM_MeMAD,396,43.3529411764706,0.432777477806729,17,12,-0.066413619407156
PicSOM_MeMAD,2009,60.2941176470588,0.611458826356986,17,12,0.421226072013313
PicSOM_MeMAD,580,39.1764705882353,0.412719781476039,17,12,-0.121153125957006
PicSOM_MeMAD,271,37.8235294117647,0.405582757428644,17,12,-0.140630795184209
PicSOM_MeMAD,2013,16.6666666666667,0.180450641233728,18,15,-0.755039386572509
PicSOM_MeMAD,67,24.3888888888889,0.242319909484536,18,15,-0.586191820091622
PicSOM_MeMAD,1963,60.5,0.585559059452591,18,15,0.350542956827572
PicSOM_MeMAD,1691,16.2222222222222,0.169651928586491,18,15,-0.784510178827896
PicSOM_MeMAD,799,54.1666666666667,0.505449413973292,18,15,0.131915533661797
PicSOM_MeMAD,432,48.5,0.469858886225599,18,15,0.034785340112272
PicSOM_MeMAD,328,13.6111111111111,0.152143089405874,18,15,-0.832293593294153
PicSOM_MeMAD,1529,7.77777777777778,0.085833684575634,18,15,-1.01325874702758
PicSOM_MeMAD,943,25.5277777777778,0.290438704308152,36,16,-0.454870703200045
PicSOM_MeMAD,415,28.0555555555556,0.321983305629252,18,16,-0.368782257041512
PicSOM_MeMAD,679,3.58823529411765,0.090589476473018,17,17,-1.00027970409939
PicSOM_MeMAD,1424,45.6470588235294,0.490499878253881,17,17,0.091116720331583
PicSOM_MeMAD,264,3.82352941176471,0.10081299883453,17,17,-0.972378665014746
PicSOM_MeMAD,251,20.5294117647059,0.267884652613733,17,17,-0.516423019084064
PicSOM_MeMAD,1979,22.1176470588235,0.278499871232209,17,17,-0.487453000817056
PicSOM_MeMAD,1805,5.64705882352941,0.12281214390204,17,17,-0.912340746120164
PicSOM_MeMAD,1368,3.35294117647059,0.094116896989271,17,17,-0.990653012416057
PicSOM_MeMAD,1142,9.88235294117647,0.155147591502779,17,17,-0.824093999507257
PicSOM_MeMAD,472,5.88235294117647,0.116094083874793,17,17,-0.930675019647933
PicSOM_MeMAD,1592,13,0.144976405818948,19,18,-0.851852206440918
PicSOM_MeMAD,22,6.73684210526316,0.088361312707027,19,18,-1.00636059110913
PicSOM_MeMAD,1554,78.5789473684211,0.731125922178929,19,18,0.7478098265756
PicSOM_MeMAD,896,71.4210526315789,0.666596858144154,19,18,0.57170340512267
PicSOM_MeMAD,1985,6.42105263157895,0.081131044960658,19,18,-1.02609273193599
PicSOM_MeMAD,562,79.4210526315789,0.736174467335158,19,18,0.7615878231157
PicSOM_MeMAD,1312,77.1052631578947,0.721925499090742,19,18,0.722700930140337
PicSOM_MeMAD,1171,14.5,0.174556225634294,18,20,-0.771125850142061
PicSOM_MeMAD,1564,20.2222222222222,0.241287074062544,18,20,-0.589010533687387
PicSOM_MeMAD,357,74.1666666666667,0.740900301107857,18,20,0.774485107254873
PicSOM_MeMAD,725,43.3888888888889,0.450112851220243,18,20,-0.019103610776642
PicSOM_MeMAD,602,4.66666666666667,0.071853898056881,18,20,-1.05141101551805
PicSOM_MeMAD,1244,25.1666666666667,0.263850206315159,18,20,-0.527433436030495
PicSOM_MeMAD,858,23.8333333333333,0.272804456197283,18,20,-0.502996371474804
