SYS,SID,RAW.SCR,Z.SCR,N
ARETE,1587,99,0.603142709960534,2
ARETE,1377,99.25,0.611646727428466,4
ARETE,7,99,0.603142709960534,2
ARETE,660,99,0.603142709960534,2
ARETE,1365,98.5,0.586134675024669,2
ARETE,167,81.25,0.022086049440843,4
ARETE,19,99,0.603142709960534,2
ARETE,1845,62.5,-0.55047718962788,2
ARETE,162,58,-0.69560566218941,2
ARETE,1866,58,-0.69560566218941,2
ARETE,1513,100,0.658926748384844,2
ARETE,573,99.5,0.642801362544674,2
ARETE,1059,99.5,0.64191871344898,2
ARETE,382,32.5,-0.676021721399233,6
ARETE,466,40,-0.479286408059667,3
ARETE,963,54.6666666666667,-0.041532531229702,3
ARETE,29,50,-0.141039102973018,3
ARETE,1088,50,-0.148639267567757,3
ARETE,1648,100,1.28248480226373,1
ARETE,725,95,1.13519850804875,2
ARETE,267,0,-1.66324108203581,1
ARETE,1399,100,1.28248480226373,2
ARETE,261,65,0.25148074275889,1
ARETE,1218,0,-0.695819274854084,1
ARETE,1668,0,-0.695819274854084,1
ARETE,1280,0,-0.695819274854084,1
ARETE,173,0,-0.695819274854084,1
ARETE,1808,0,-0.695819274854084,1
ARETE,207,25,-0.067085855811811,1
ARETE,1681,50.5,-0.175987981294855,2
ARETE,1552,51,-0.158979946358991,2
ARETE,1547,51.5,-0.14536612473599,2
ARETE,78,26,-1.01277590646507,2
ARETE,1150,56.5,-0.094083241327734,2
ARETE,408,57.5,0.017999734739963,2
ARETE,88,67,0.143956460921671,2
ARETE,493,61.5,-0.034271878097146,2
ARETE,191,62,-0.019680219145561,2
ARETE,1240,1,-1.65383822017779,1
ARETE,784,76,0.203383064766754,1
ARETE,1020,1,-1.65383822017779,1
ARETE,1689,1,-1.65383822017779,1
ARETE,1056,1,-1.65383822017779,1
ARETE,115,99,0.772930925483082,1
ARETE,465,99,0.772930925483082,1
ARETE,1518,1,-1.65383822017779,1
ARETE,517,98,0.748167975017154,1
ARETE,1224,51,-0.415690696881428,1
ARETE,1390,50,-0.440453647347356,1
ARETE,1206,50,-0.440453647347356,1
ARETE,359,50,-0.440453647347356,1
ARETE,563,50,-0.440453647347356,1
ARETE,210,24,-0.21121170917692,1
ARETE,946,68,0.745875335497075,1
ARETE,237,89,1.20266687954603,1
ARETE,1370,0,-0.733259188090009,1
ARETE,304,0,-0.733259188090009,1
ARETE,1424,100,1.44193864071453,1
ARETE,282,100,1.16459533921245,2
ARETE,1276,0,-1.02284894931582,1
ARETE,1575,1,-1.00097450643054,1
ARETE,1709,0,-1.02284894931582,1
ARETE,1432,0,-1.02284894931582,1
ARETE,1852,0,-1.02284894931582,1
ARETE,919,100,1.16459533921245,1
ARETE,1462,19,-0.60723453449545,1
ARETE,1756,44,-0.06037346236338,1
ARETE,1312,0,-1.02284894931582,1
ARETE,80,0,-0.808843741694373,2
ARETE,549,0,-0.808843741694373,1
ARETE,1735,89,1.32410716232931,1
ARETE,803,2,-1.26459974662041,2
ARETE,439,75,0.501364509779209,1
ARETE,845,100,1.10614678936812,1
ARETE,420,25,-0.708200049398617,1
ARETE,61,100,1.10614678936812,1
ARETE,1080,55,0.017538686108079,1
ARETE,1879,91,1.14498274147965,1
ARETE,274,1,-0.865718658191933,1
ARETE,1643,76,0.809865841534389,1
ARETE,1134,3,-0.821036404865897,1
ARETE,1212,6,-1.4991728648165,1
ARETE,1389,12,-1.33825162289072,1
ARETE,535,21,-1.09686976000206,1
ARETE,1683,95,0.887825557082519,1
ARETE,887,22,-1.07004955301443,1
ARETE,861,7,-0.86832157401921,1
ARETE,970,50,0.094241655752021,1
ARETE,1617,1,-1.60364111075564,1
ARETE,1522,21,-1.06685747535626,1
ARETE,434,100,1.05343788447128,1
ARETE,104,74,0.355619158452088,1
ARETE,532,12,-1.30841011128598,1
ARETE,1453,100,0.654626626055517,1
ARETE,1495,100,0.654626626055517,1
ARETE,38,100,0.654626626055517,1
ARETE,1777,62.5,0.076482257582588,2
ARETE,1447,80.5,0.677712093317094,2
ARETE,342,22.5,-0.981515472922427,2
ARETE,942,52.5,-0.185816749656669,2
ARETE,1183,33.5,-0.700321316249233,2
ARETE,1376,49.5,-0.315849710858386,2
ARETE,498,16,-1.27274107441469,1
ARETE,923,53,-0.245814789681334,1
ARETE,1342,0,-1.71681730565073,1
ARETE,1731,92,0.836621023956525,1
ARETE,1688,31,-0.856419607630895,1
ARETE,1329,31,-0.856419607630895,1
ARETE,796,54,-0.218060025229081,1
ARETE,1822,9,-1.46702442558046,1
ARETE,332,72,0.281525734911469,1
ARETE,253,33,-1.72793543838499,1
ARETE,233,54,-0.920646154342947,1
ARETE,1484,85,0.271066598290546,1
ARETE,124,64,-0.536222685751498,1
ARETE,805,41,-0.406401319640292,1
